src_signal_id,employee_src_id,signal_code,signal_name,signal_group,signal_value_num,signal_value_text,detected_at,signal_status,source_system,load_dttm,batch_id
DS-0000419,E00073,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.4233,Нужна дополнительная проверка,2024-08-19 02:45:25,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000420,E00202,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.6722,Сигнал выявлен автоматически,2024-07-26 11:01:28,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000421,E02199,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.8703,Нужна дополнительная проверка,2024-01-13 22:40:37,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000422,E02107,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.6067,Требует внимания HRBP,2024-04-07 18:51:00,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000423,E00090,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.204,Требует внимания HRBP,2024-03-13 20:04:19,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000424,E02364,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.4765,Требует внимания HRBP,2024-09-02 11:41:37,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000425,E00179,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.2237,Подтверждён руководителем,2024-07-31 21:02:18,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000426,E00132,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.8438,Подтверждён руководителем,2024-04-22 11:01:29,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000427,E02538,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.5286,Подтверждён руководителем,2024-02-14 19:36:28,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000428,E00085,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.6119,Нужна дополнительная проверка,2024-09-19 01:49:30,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000429,E00299,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.6556,Подтверждён руководителем,2024-11-08 00:48:41,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000430,E00259,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.2452,Требует внимания HRBP,2024-06-25 09:39:38,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000431,E00880,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.5117,Сигнал выявлен автоматически,2024-03-11 21:55:47,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000432,E02989,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.5402,Подтверждён руководителем,2024-06-13 04:52:12,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000433,E00149,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.399,Сигнал выявлен автоматически,2024-12-07 18:20:25,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000434,E00126,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.539,Нужна дополнительная проверка,2024-08-12 22:22:18,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000435,E00303,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.0975,Нужна дополнительная проверка,2024-04-25 22:54:47,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000436,E00193,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.3649,Сигнал выявлен автоматически,2024-07-20 12:56:48,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000437,E00092,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.0544,Сигнал выявлен автоматически,2024-09-16 12:22:41,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000438,E00227,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.1004,Подтверждён руководителем,2024-08-03 05:48:19,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000439,E00376,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.1504,Сигнал выявлен автоматически,2024-04-20 17:12:53,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000440,E00035,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.9392,Подтверждён руководителем,2024-08-01 10:41:26,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000441,E00022,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.1199,Требует внимания HRBP,2024-10-12 09:32:25,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000442,E00005,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.1902,Требует внимания HRBP,2024-11-09 04:37:59,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000443,E00252,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.3487,Подтверждён руководителем,2024-07-20 21:25:10,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000444,E00064,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.7572,Требует внимания HRBP,2024-12-31 16:52:09,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000445,E01838,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,0.5355,Подтверждён руководителем,2024-02-17 15:45:29,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000446,E00373,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.6914,Требует внимания HRBP,2024-05-08 11:46:57,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000447,E00317,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.1005,Нужна дополнительная проверка,2024-08-29 23:07:17,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000448,E02910,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.8063,Нужна дополнительная проверка,2024-05-27 18:03:10,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000449,E02160,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.385,Сигнал выявлен автоматически,2024-10-29 17:25:10,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000450,E00023,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.6837,Требует внимания HRBP,2024-08-31 06:05:38,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000451,E00325,ROLE_STAGNATION,Карьерная стагнация,CAREER,2.2555,Сигнал выявлен автоматически,2024-07-08 11:41:32,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000452,E00086,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.3336,Подтверждён руководителем,2024-02-19 10:01:54,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000453,E00231,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.9336,Требует внимания HRBP,2024-09-05 05:19:24,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000454,E01866,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.0063,Нужна дополнительная проверка,2024-08-09 14:42:42,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000455,E00194,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,0.8278,Нужна дополнительная проверка,2024-10-17 22:12:35,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000456,E00048,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.4967,Нужна дополнительная проверка,2024-12-25 05:24:54,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000457,E02010,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.5825,Подтверждён руководителем,2024-06-18 19:45:07,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000458,E00771,ROLE_STAGNATION,Карьерная стагнация,CAREER,0.5406,Требует внимания HRBP,2024-04-10 20:12:41,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000459,E00010,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.3594,Нужна дополнительная проверка,2024-05-27 22:31:03,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000460,E00212,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.6339,Нужна дополнительная проверка,2024-05-05 18:15:50,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000461,E00250,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.9832,Нужна дополнительная проверка,2024-03-06 14:58:24,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000462,E00348,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.7345,Подтверждён руководителем,2024-08-25 09:02:31,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000463,E00362,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.0469,Нужна дополнительная проверка,2024-10-28 16:38:56,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000464,E00338,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.7047,Подтверждён руководителем,2024-02-29 11:46:59,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000465,E00130,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.439,Требует внимания HRBP,2024-09-21 18:58:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000466,E01697,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.6051,Нужна дополнительная проверка,2024-04-21 18:35:57,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000467,E00770,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.7329,Сигнал выявлен автоматически,2024-01-26 05:05:33,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000468,E00975,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.5694,Сигнал выявлен автоматически,2024-08-06 23:19:09,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000469,E00006,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.2448,Подтверждён руководителем,2024-10-18 08:49:05,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000470,E00084,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.3997,Подтверждён руководителем,2024-07-24 08:30:52,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000471,E01434,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.2289,Требует внимания HRBP,2024-11-29 06:54:45,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000472,E00224,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.2389,Требует внимания HRBP,2024-12-10 09:19:35,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000473,E00639,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.4808,Сигнал выявлен автоматически,2024-05-13 19:44:43,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000474,E00165,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.0767,Сигнал выявлен автоматически,2024-04-27 17:48:39,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000475,E00017,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.7316,Нужна дополнительная проверка,2024-02-19 11:58:51,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000476,E00034,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.9117,Подтверждён руководителем,2024-09-01 04:27:47,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000477,E00915,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.9407,Нужна дополнительная проверка,2024-01-19 03:40:48,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000478,E00199,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.0168,Требует внимания HRBP,2024-10-27 16:06:39,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000479,E00212,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.668,Подтверждён руководителем,2024-08-28 12:29:43,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000480,E00067,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.1377,Нужна дополнительная проверка,2024-02-10 06:06:12,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000481,E00325,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.2841,Нужна дополнительная проверка,2024-12-02 04:18:35,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000482,E02998,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.7019,Требует внимания HRBP,2024-01-09 06:51:27,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000483,E00162,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.5385,Нужна дополнительная проверка,2024-05-08 15:29:47,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000484,E00367,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.5062,Требует внимания HRBP,2024-11-16 03:33:38,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000485,E02393,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.6104,Подтверждён руководителем,2024-08-13 11:48:34,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000486,E00119,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.3505,Нужна дополнительная проверка,2024-11-26 08:31:52,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000487,E00186,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.5593,Нужна дополнительная проверка,2024-02-24 10:16:34,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000488,E00176,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,4.8657,Требует внимания HRBP,2024-08-11 16:48:56,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000489,E01339,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.2619,Сигнал выявлен автоматически,2024-09-26 15:10:02,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000490,E00520,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.9567,Требует внимания HRBP,2024-03-01 09:36:40,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000491,E00219,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.0099,Нужна дополнительная проверка,2024-12-23 22:06:56,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000492,E01683,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.8054,Нужна дополнительная проверка,2024-06-21 09:50:58,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000493,E00009,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.7074,Нужна дополнительная проверка,2024-06-06 11:46:25,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000494,E00212,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.9616,Требует внимания HRBP,2024-03-14 19:45:05,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000495,E00375,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,0.7696,Требует внимания HRBP,2024-02-21 18:41:51,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000496,E02950,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.3115,Требует внимания HRBP,2024-11-02 16:12:32,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000497,E00126,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.4973,Подтверждён руководителем,2024-09-06 04:02:07,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000498,E00765,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.6129,Требует внимания HRBP,2024-12-06 12:48:53,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000499,E00089,ROLE_STAGNATION,Карьерная стагнация,CAREER,4.8881,Подтверждён руководителем,2024-05-02 15:01:26,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000500,E02495,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.3036,Сигнал выявлен автоматически,2024-12-22 00:51:42,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000501,E01111,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.4733,Сигнал выявлен автоматически,2024-06-09 14:53:29,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000502,E00161,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,1.7406,Нужна дополнительная проверка,2024-07-14 09:09:29,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000503,E00605,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.5037,Нужна дополнительная проверка,2024-03-08 09:43:33,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000504,E00083,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.6467,Подтверждён руководителем,2024-07-29 01:35:21,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000505,E02552,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,2.9688,Нужна дополнительная проверка,2024-03-21 09:20:54,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000506,E00149,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.5781,Нужна дополнительная проверка,2024-11-23 01:22:16,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000507,E00342,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.7647,Подтверждён руководителем,2024-03-12 01:33:11,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000508,E00015,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.5182,Сигнал выявлен автоматически,2024-03-03 22:17:58,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000509,E02040,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.9805,Нужна дополнительная проверка,2024-07-15 16:15:57,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000510,E00027,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.4412,Сигнал выявлен автоматически,2024-02-17 05:18:19,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000511,E01185,ROLE_STAGNATION,Карьерная стагнация,CAREER,1.0886,Нужна дополнительная проверка,2024-11-09 13:51:22,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000512,E00290,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.6802,Требует внимания HRBP,2024-08-09 17:40:07,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000513,E00453,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,0.572,Нужна дополнительная проверка,2024-04-03 22:33:16,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000514,E01528,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.2052,Нужна дополнительная проверка,2024-06-06 08:37:51,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000515,E01155,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.8247,Сигнал выявлен автоматически,2024-03-21 15:58:13,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000516,E00215,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,1.8303,Нужна дополнительная проверка,2024-04-09 21:18:06,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000517,E00075,ROLE_STAGNATION,Карьерная стагнация,CAREER,0.5551,Нужна дополнительная проверка,2024-02-06 02:49:08,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000518,E00117,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.0892,Сигнал выявлен автоматически,2024-11-28 02:20:10,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000519,E01866,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,4.2264,Нужна дополнительная проверка,2024-09-02 23:39:33,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000520,E00109,ROLE_STAGNATION,Карьерная стагнация,CAREER,0.8613,Нужна дополнительная проверка,2024-10-07 21:51:43,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000521,E00520,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,3.0614,Сигнал выявлен автоматически,2024-05-29 09:26:20,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000522,E00273,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.0056,Подтверждён руководителем,2024-08-24 18:57:51,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000523,E01179,ROLE_STAGNATION,Карьерная стагнация,CAREER,3.8453,Нужна дополнительная проверка,2024-06-20 12:08:52,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000524,E00047,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.5277,Сигнал выявлен автоматически,2024-01-20 05:02:59,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000525,E00015,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.978,Нужна дополнительная проверка,2024-01-09 21:22:35,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000526,E00051,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.4155,Сигнал выявлен автоматически,2024-02-05 15:38:24,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000527,E00227,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,4.7206,Нужна дополнительная проверка,2024-12-01 09:26:25,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000528,E01828,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,2.2024,Нужна дополнительная проверка,2024-12-13 18:16:46,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000529,E00662,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,1.4607,Требует внимания HRBP,2024-06-06 19:39:25,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000530,E00339,COMPENSATION_GAP,Риск из-за уровня компенсации,COMPENSATION,0.8077,Подтверждён руководителем,2024-05-09 06:05:26,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000531,E02429,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.9312,Подтверждён руководителем,2024-05-11 23:22:43,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000532,E01798,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,2.6566,Нужна дополнительная проверка,2024-04-30 18:21:18,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000533,E00758,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.8323,Требует внимания HRBP,2024-12-06 12:07:47,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000534,E00477,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.6298,Сигнал выявлен автоматически,2024-11-17 22:50:48,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000535,E00277,MANAGER_CONFLICT,Конфликт с руководителем,RELATIONS,3.0119,Нужна дополнительная проверка,2024-02-18 04:20:28,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000536,E00260,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.1038,Подтверждён руководителем,2024-09-18 16:45:28,PENDING,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000537,E00227,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.8603,Сигнал выявлен автоматически,2024-06-01 04:59:34,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000538,E00107,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.7687,Сигнал выявлен автоматически,2024-09-18 23:31:36,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000539,E00249,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,3.068,Нужна дополнительная проверка,2024-02-17 14:09:20,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000540,E02248,LOW_ENGAGEMENT,Снижение вовлечённости,ENGAGEMENT,2.234,Нужна дополнительная проверка,2024-10-01 18:50:43,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000541,E00365,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,1.0694,Нужна дополнительная проверка,2024-10-10 01:10:32,CLOSED,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000542,E00246,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,4.7211,Сигнал выявлен автоматически,2024-05-23 07:36:50,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
DS-0000543,E02734,MARKET_ACTIVITY,Активность на рынке труда,ATTRITION,3.7082,Подтверждён руководителем,2024-11-04 09:50:05,ACTIVE,hr_attrition_monitor,2024-12-31 10:00:00,hr_batch_001
